timestamp,gaze2d_x,gaze2d_y,pupildiameter,Corrected_Gaze_X,Corrected_Gaze_Y,Velocity_Y,Amplitude_X
1.488827,0.4499,0.5852,2.682000000000001,450.5740144267834,747.1305042398203,6028.362998621095,1035.207061395588
1.508807,0.41,0.5349,2.6950000000000007,155.46758125364886,591.6553504328522,7781.539229577943,1031.939861170364
1.5289,0.4304,0.5623,2.682000000000001,307.03860464034597,677.4485502808782,4269.805397303855,1029.2290143220248
1.548879,0.4343,0.5669,2.6790000000000007,335.753882187862,691.459845909209,701.3011476215437,1026.3976005169002
1.568972,0.4414,0.5758,2.714000000000001,388.24581003037247,718.9362419878723,1367.4611097727152,1026.3976005169002
1.588952,0.4343,0.5716,2.6850000000000005,337.6798458915732,709.0624824967615,494.18215671225664,1026.3976005169002
1.609044,0.4434,0.5843,2.6770000000000005,405.48805987491914,749.1211478895741,1993.7619646034543,1026.3976005169002
1.629024,0.3594,0.4216,4.171000000000001,-239.0662745255845,209.05558703117458,27030.308351271102,1026.3976005169002
1.649117,0.399,0.568,2.8050000000000006,93.35610109616619,724.6959278705226,25662.685554140753,1026.3976005169002
1.669097,0.3798,0.5061,3.0590000000000006,-64.09684103635072,508.70209520882327,10810.50213522013,1026.3976005169002
1.68919,0.4015,0.5501,3.0340000000000007,103.21995283836668,655.5940371285171,7310.602792997286,1026.3976005169002
1.709169,0.3791,0.5081,3.2400000000000007,-68.09297541258775,516.7699562332427,6948.499969731949,689.6402889523679
1.729263,0.4053,0.5535,3.267000000000001,130.75553877229822,665.1935250457307,7386.462068900543,689.6402889523679
1.749241,0.3733,0.5154,2.7430000000000008,-105.00304457164884,548.8942054953916,5821.369483949283,664.2607647695186
1.769334,0.4011,0.5518,3.0990000000000006,101.1647532083125,662.2908781604483,5643.590935403234,688.7836871546406
1.789314,0.3855,0.5141,3.190000000000001,-21.605101552311226,533.9625283833457,6422.840329184281,688.7836871546406
1.809407,0.4038,0.5748,2.815000000000001,129.16449936765775,746.2044131855193,10562.976399849427,688.7836871546406
1.829387,0.3969,0.5454,3.0350000000000006,69.64800394061422,641.7855946876143,5226.1670919872095,688.7836871546406
1.849479,0.3981,0.5469,3.0470000000000006,78.51814760620164,646.4136676509358,230.34406546493773,688.7836871546406
1.869459,0.3886,0.5553,3.875000000000001,16.604456514504818,685.7095347365464,1966.7601143949337,688.7836871546406
1.889552,0.3802,0.537,4.090000000000001,-48.682829333744394,624.1001377416148,3066.211964113463,554.7204572007049
1.909532,0.3836,0.5166,4.298000000000001,-33.651820571279586,544.8928000987216,3964.3312133579966,564.0902066325489
1.929625,0.4048,0.5476,2.9810000000000008,124.89805865552125,643.5090106728562,4907.988382727069,564.0902066325489
1.949604,0.3851,0.5187,2.6120000000000005,-22.471940599224126,551.5205707139799,4604.2564672344215,564.0902066325489
1.969697,0.3917,0.5326,4.148000000000001,28.629103801073597,598.1355883355807,2319.9630528841144,564.0902066325489
1.989676,0.4477,0.5602,2.1730000000000005,425.19449024393407,655.3140731532276,2861.9292666122924,564.0902066325489
2.009769,0.4508,0.568,2.1620000000000004,449.71741262905607,681.9700024799936,1326.6276477761464,564.0902066325489
2.029749,0.3797,0.5329,4.395000000000001,-53.802706329951434,609.1570586575906,3644.2914826027727,564.0902066325489
2.049842,0.3891,0.5473,4.192000000000001,16.76600142243342,655.3351877121918,2298.2197309809817,804.3074873441192
2.069821,0.4111,0.5573,2.6410000000000005,172.21416050821063,674.6414600648216,966.3282623069018,804.3074873441192
2.089914,0.4136,0.5612,2.636000000000001,191.01120559954097,687.1858411544404,624.3159851500025,804.3074873441192
2.109895,0.4106,0.5652,2.6450000000000005,172.01163764913917,704.6412829064623,873.6020095101284,804.3074873441192
2.129987,0.4149,0.5553,2.8850000000000007,197.53693708043102,664.0166421154863,2021.9311562301389,804.3074873441192
2.149966,0.3703,0.5429,4.244000000000001,-114.3727940034928,654.3628301851741,483.19795436769436,804.3074873441192
2.170059,0.4187,0.5678,2.8810000000000007,228.80151656835824,707.697830659662,2654.4070310300904,804.3074873441192
2.190039,0.4203,0.5761,2.9190000000000005,243.20998571113705,737.4636181217313,1489.7791522557284,804.3074873441192
2.210132,0.41,0.5945,3.547000000000001,179.89044013475586,814.8717633303208,3852.4931672019607,804.3074873441192
